cycle_rounded,size,volume_L,chaetoceros,density
2020-12-27T05:00:00Z,351,35.720217,9,0.251958155797318
2020-12-27T06:00:00Z,352,35.821984,19,0.530400549561967
2020-12-27T07:00:00Z,350,35.61845,19,0.533431409845179
2020-12-27T08:00:00Z,352,35.821984,28,0.781642915143952
2020-12-27T09:00:00Z,350,35.61845,26,0.729958771367087
2020-12-27T10:00:00Z,350,35.61845,22,0.617657421925996
2020-12-27T11:00:00Z,351,35.720217,19,0.531911662238782
2020-12-27T12:00:00Z,351,35.720217,38,1.06382332447756
2020-12-27T13:00:00Z,351,35.720217,43,1.2038000776983
2020-12-27T14:00:00Z,352,35.821984,58,1.6191174670839
2020-12-27T15:00:00Z,351,35.720217,79,2.21163270088757
2020-12-27T16:00:00Z,351,35.720217,94,2.63156296054976
2020-12-27T17:00:00Z,352,35.821984,48,1.33995928310392
2020-12-27T18:00:00Z,351,35.720217,48,1.34377683091903
2020-12-27T19:00:00Z,350,35.61845,44,1.23531484385199
2020-12-27T20:00:00Z,350,35.61845,28,0.786109446087632
2020-12-27T21:00:00Z,351,35.720217,30,0.839860519324393
2020-12-27T22:00:00Z,351,35.720217,41,1.14780937641
2020-12-27T23:00:00Z,351,35.720217,36,1.00783262318927
2020-12-28T00:00:00Z,351,35.720217,30,0.839860519324393
2020-12-28T01:00:00Z,351,35.720217,21,0.587902363527075
2020-12-28T02:00:00Z,351,35.720217,32,0.895851220612686
2020-12-28T03:00:00Z,351,35.720217,16,0.447925610306343
2020-12-28T04:00:00Z,350,35.61845,30,0.842260120808177
2020-12-28T05:00:00Z,351,35.720217,15,0.419930259662196
2020-12-28T06:00:00Z,351,35.720217,27,0.755874467391953
2020-12-28T07:00:00Z,351,35.720217,23,0.643893064815368
2020-12-28T08:00:00Z,351,35.720217,28,0.7838698180361
2020-12-28T09:00:00Z,351,35.720217,55,1.53974428542805
2020-12-28T10:00:00Z,351,35.720217,15,0.419930259662196
2020-12-28T11:00:00Z,351,35.720217,42,1.17580472705415
2020-12-28T12:00:00Z,351,35.720217,32,0.895851220612686
2020-12-28T13:00:00Z,351,35.720217,53,1.48375358413976
2020-12-28T14:00:00Z,351,35.720217,52,1.45575823349561
2020-12-28T15:00:00Z,351,35.720217,34,0.951841921900978
2020-12-28T16:00:00Z,350,35.61845,65,1.82489692841772
2020-12-28T17:00:00Z,233,23.711711,26,1.09650459218232
2020-12-28T18:00:00Z,351,35.720217,30,0.839860519324393
2020-12-28T19:00:00Z,351,35.720217,26,0.727879116747807
2020-12-28T20:00:00Z,351,35.720217,39,1.09181867512171
2020-12-28T21:00:00Z,176,17.910992,17,0.949137825531941
2020-12-28T22:00:00Z,350,35.61845,34,0.954561470249267
2020-12-28T23:00:00Z,352,35.821984,30,0.837474551939948
2020-12-29T00:00:00Z,351,35.720217,29,0.811865168680246
2020-12-29T01:00:00Z,176,17.910992,8,0.446653094367972
2020-12-29T02:00:00Z,351,35.720217,65,1.81969779186952
2020-12-29T03:00:00Z,351,35.720217,36,1.00783262318927
2020-12-29T04:00:00Z,351,35.720217,27,0.755874467391953
2020-12-29T05:00:00Z,351,35.720217,31,0.867855869968539
2020-12-29T06:00:00Z,176,17.910992,22,1.22829600951192
2020-12-29T07:00:00Z,351,35.720217,29,0.811865168680246
2020-12-29T08:00:00Z,351,35.720217,26,0.727879116747807
2020-12-29T09:00:00Z,351,35.720217,44,1.23179542834244
2020-12-29T10:00:00Z,351,35.720217,42,1.17580472705415
2020-12-29T11:00:00Z,351,35.720217,36,1.00783262318927
2020-12-29T12:00:00Z,351,35.720217,35,0.979837272545125
2020-12-29T13:00:00Z,175,17.809225,22,1.23531484385199
2020-12-29T14:00:00Z,351,35.720217,54,1.51174893478391
2020-12-29T15:00:00Z,351,35.720217,43,1.2038000776983
2020-12-29T16:00:00Z,351,35.720217,63,1.76370709058122
2020-12-29T17:00:00Z,351,35.720217,42,1.17580472705415
2020-12-29T18:00:00Z,351,35.720217,48,1.34377683091903
2020-12-29T19:00:00Z,351,35.720217,41,1.14780937641
2020-12-29T20:00:00Z,351,35.720217,43,1.2038000776983
2020-12-29T21:00:00Z,351,35.720217,34,0.951841921900978
2020-12-29T22:00:00Z,351,35.720217,56,1.5677396360722
2020-12-29T23:00:00Z,351,35.720217,67,1.87568849315781
2020-12-30T00:00:00Z,350,35.61845,30,0.842260120808177
2020-12-30T01:00:00Z,351,35.720217,25,0.699883766103661
2020-12-30T02:00:00Z,351,35.720217,57,1.59573498671635
2020-12-30T03:00:00Z,350,35.61845,38,1.06686281969036
2020-12-30T04:00:00Z,176,17.910992,17,0.949137825531941
2020-12-30T05:00:00Z,351,35.720217,47,1.31578148027488
2020-12-30T06:00:00Z,351,35.720217,44,1.23179542834244
2020-12-30T07:00:00Z,351,35.720217,75,2.09965129831098
2020-12-30T08:00:00Z,351,35.720217,51,1.42776288285147
2020-12-30T09:00:00Z,351,35.720217,54,1.51174893478391
2020-12-30T10:00:00Z,351,35.720217,60,1.67972103864879
2020-12-30T11:00:00Z,351,35.720217,61,1.70771638929293
2020-12-30T12:00:00Z,351,35.720217,50,1.39976753220732
2020-12-30T13:00:00Z,351,35.720217,65,1.81969779186952
2020-12-30T14:00:00Z,350,35.61845,44,1.23531484385199
2020-12-30T15:00:00Z,350,35.61845,43,1.20723950649172
2020-12-30T16:00:00Z,352,35.821984,46,1.28412764630792
2020-12-30T17:00:00Z,351,35.720217,49,1.37177218156317
2020-12-30T18:00:00Z,351,35.720217,35,0.979837272545125
2020-12-30T19:00:00Z,351,35.720217,41,1.14780937641
2020-12-30T20:00:00Z,351,35.720217,42,1.17580472705415
2020-12-30T21:00:00Z,351,35.720217,46,1.28778612963074
2020-12-30T22:00:00Z,351,35.720217,76,2.12764664895513
2020-12-30T23:00:00Z,351,35.720217,48,1.34377683091903
2020-12-31T00:00:00Z,351,35.720217,29,0.811865168680246
2020-12-31T01:00:00Z,352,35.821984,33,0.921222007133943
2020-12-31T02:00:00Z,351,35.720217,38,1.06382332447756
2020-12-31T03:00:00Z,351,35.720217,34,0.951841921900978
2020-12-31T04:00:00Z,351,35.720217,69,1.9316791944461
2020-12-31T05:00:00Z,351,35.720217,65,1.81969779186952
2020-12-31T06:00:00Z,351,35.720217,45,1.25979077898659
2020-12-31T07:00:00Z,351,35.720217,38,1.06382332447756
2020-12-31T08:00:00Z,351,35.720217,41,1.14780937641
2020-12-31T09:00:00Z,351,35.720217,23,0.643893064815368
2020-12-31T10:00:00Z,351,35.720217,78,2.18363735024342
2020-12-31T11:00:00Z,352,35.821984,57,1.5912016486859
2020-12-31T12:00:00Z,351,35.720217,48,1.34377683091903
2020-12-31T13:00:00Z,351,35.720217,30,0.839860519324393
2020-12-31T14:00:00Z,350,35.61845,33,0.926486132888994
2020-12-31T15:00:00Z,351,35.720217,57,1.59573498671635
2020-12-31T16:00:00Z,351,35.720217,44,1.23179542834244
2020-12-31T17:00:00Z,351,35.720217,64,1.79170244122537
2020-12-31T18:00:00Z,351,35.720217,27,0.755874467391953
2020-12-31T19:00:00Z,351,35.720217,39,1.09181867512171
2020-12-31T20:00:00Z,351,35.720217,45,1.25979077898659
2020-12-31T21:00:00Z,350,35.61845,36,1.01071214496981
2020-12-31T22:00:00Z,351,35.720217,59,1.65172568800464
2020-12-31T23:00:00Z,351,35.720217,63,1.76370709058122
2021-01-01T00:00:00Z,351,35.720217,45,1.25979077898659
2021-01-01T01:00:00Z,351,35.720217,32,0.895851220612686
2021-01-01T02:00:00Z,351,35.720217,27,0.755874467391953
2021-01-01T03:00:00Z,351,35.720217,34,0.951841921900978
2021-01-01T04:00:00Z,351,35.720217,54,1.51174893478391
2021-01-01T05:00:00Z,351,35.720217,32,0.895851220612686
2021-01-01T06:00:00Z,351,35.720217,23,0.643893064815368
2021-01-01T07:00:00Z,350,35.61845,38,1.06686281969036
2021-01-01T08:00:00Z,351,35.720217,70,1.95967454509025
2021-01-01T09:00:00Z,351,35.720217,42,1.17580472705415
2021-01-01T10:00:00Z,350,35.61845,57,1.60029422953554
2021-01-01T11:00:00Z,351,35.720217,54,1.51174893478391
2021-01-01T12:00:00Z,352,35.821984,51,1.42370673829791
2021-01-01T13:00:00Z,350,35.61845,36,1.01071214496981
2021-01-01T14:00:00Z,352,35.821984,43,1.20038019111393
2021-01-01T15:00:00Z,351,35.720217,53,1.48375358413976
2021-01-01T16:00:00Z,351,35.720217,52,1.45575823349561
2021-01-01T17:00:00Z,351,35.720217,58,1.62373033736049
2021-01-01T18:00:00Z,351,35.720217,34,0.951841921900978
2021-01-01T19:00:00Z,351,35.720217,48,1.34377683091903
2021-01-01T20:00:00Z,351,35.720217,59,1.65172568800464
2021-01-01T21:00:00Z,350,35.61845,55,1.54414355481499
2021-01-01T22:00:00Z,351,35.720217,40,1.11981402576586
2021-01-01T23:00:00Z,351,35.720217,78,2.18363735024342
2021-01-02T00:00:00Z,351,35.720217,37,1.03582797383342
2021-01-02T01:00:00Z,351,35.720217,58,1.62373033736049
2021-01-02T02:00:00Z,351,35.720217,32,0.895851220612686
2021-01-02T03:00:00Z,351,35.720217,21,0.587902363527075
2021-01-02T04:00:00Z,351,35.720217,37,1.03582797383342
2021-01-02T05:00:00Z,351,35.720217,38,1.06382332447756
2021-01-02T06:00:00Z,351,35.720217,60,1.67972103864879
2021-01-02T07:00:00Z,351,35.720217,32,0.895851220612686
2021-01-02T08:00:00Z,351,35.720217,44,1.23179542834244
2021-01-02T09:00:00Z,351,35.720217,49,1.37177218156317
2021-01-02T10:00:00Z,351,35.720217,42,1.17580472705415
2021-01-02T11:00:00Z,351,35.720217,62,1.73571173993708
2021-01-02T12:00:00Z,350,35.61845,47,1.31954085593281
2021-01-02T13:00:00Z,351,35.720217,38,1.06382332447756
2021-01-02T14:00:00Z,351,35.720217,25,0.699883766103661
2021-01-02T15:00:00Z,351,35.720217,34,0.951841921900978
2021-01-02T16:00:00Z,350,35.61845,35,0.98263680760954
2021-01-02T17:00:00Z,352,35.821984,57,1.5912016486859
2021-01-02T18:00:00Z,350,35.61845,59,1.65644490425608
2021-01-02T19:00:00Z,351,35.720217,42,1.17580472705415
2021-01-02T20:00:00Z,351,35.720217,46,1.28778612963074
2021-01-02T21:00:00Z,351,35.720217,52,1.45575823349561
2021-01-02T22:00:00Z,351,35.720217,49,1.37177218156317
2021-01-02T23:00:00Z,350,35.61845,45,1.26339018121227
2021-01-03T00:00:00Z,351,35.720217,34,0.951841921900978
2021-01-03T01:00:00Z,351,35.720217,20,0.559907012882928
2021-01-03T02:00:00Z,351,35.720217,47,1.31578148027488
2021-01-03T03:00:00Z,352,35.821984,47,1.31204346470592
2021-01-03T04:00:00Z,351,35.720217,21,0.587902363527075
2021-01-03T05:00:00Z,351,35.720217,50,1.39976753220732
2021-01-03T06:00:00Z,351,35.720217,45,1.25979077898659
2021-01-03T07:00:00Z,351,35.720217,37,1.03582797383342
2021-01-03T08:00:00Z,351,35.720217,50,1.39976753220732
2021-01-03T09:00:00Z,351,35.720217,48,1.34377683091903
2021-01-03T10:00:00Z,351,35.720217,38,1.06382332447756
2021-01-03T11:00:00Z,351,35.720217,33,0.923846571256832
2021-01-03T12:00:00Z,351,35.720217,33,0.923846571256832
2021-01-03T13:00:00Z,351,35.720217,32,0.895851220612686
2021-01-03T14:00:00Z,351,35.720217,35,0.979837272545125
2021-01-03T15:00:00Z,351,35.720217,40,1.11981402576586
2021-01-03T16:00:00Z,351,35.720217,29,0.811865168680246
2021-01-03T17:00:00Z,351,35.720217,38,1.06382332447756
2021-01-03T18:00:00Z,352,35.821984,25,0.697895459949957
2021-01-03T19:00:00Z,351,35.720217,47,1.31578148027488
2021-01-03T20:00:00Z,351,35.720217,46,1.28778612963074
2021-01-03T21:00:00Z,350,35.61845,30,0.842260120808177
2021-01-03T22:00:00Z,351,35.720217,47,1.31578148027488
2021-01-03T23:00:00Z,351,35.720217,27,0.755874467391953
2021-01-04T00:00:00Z,351,35.720217,35,0.979837272545125
2021-01-04T01:00:00Z,351,35.720217,27,0.755874467391953
2021-01-04T02:00:00Z,351,35.720217,49,1.37177218156317
2021-01-04T03:00:00Z,351,35.720217,33,0.923846571256832
2021-01-04T04:00:00Z,351,35.720217,25,0.699883766103661
2021-01-04T05:00:00Z,351,35.720217,21,0.587902363527075
2021-01-04T06:00:00Z,351,35.720217,43,1.2038000776983
2021-01-04T07:00:00Z,351,35.720217,46,1.28778612963074
2021-01-04T08:00:00Z,351,35.720217,26,0.727879116747807
2021-01-04T09:00:00Z,351,35.720217,27,0.755874467391953
2021-01-04T10:00:00Z,350,35.61845,45,1.26339018121227
2021-01-07T18:00:00Z,350,35.61845,104,2.91983508546835
2021-01-07T19:00:00Z,352,35.821984,106,2.95907675018782
2021-01-07T20:00:00Z,350,35.61845,75,2.10565030202044
2021-01-07T21:00:00Z,351,35.720217,77,2.15564199959927
2021-01-07T22:00:00Z,351,35.720217,53,1.48375358413976
2021-01-07T23:00:00Z,351,35.720217,56,1.5677396360722
2021-01-08T00:00:00Z,350,35.61845,74,2.07757496466017
2021-01-08T01:00:00Z,351,35.720217,57,1.59573498671635
2021-01-08T02:00:00Z,352,35.821984,42,1.17246437271593
2021-01-08T03:00:00Z,350,35.61845,37,1.03878748233008
2021-01-08T04:00:00Z,351,35.720217,26,0.727879116747807
2021-01-08T05:00:00Z,351,35.720217,39,1.09181867512171
2021-01-08T06:00:00Z,351,35.720217,36,1.00783262318927
2021-01-08T07:00:00Z,350,35.61845,53,1.48799288009445
2021-01-08T08:00:00Z,351,35.720217,44,1.23179542834244
2021-01-08T09:00:00Z,351,35.720217,51,1.42776288285147
2021-01-08T10:00:00Z,351,35.720217,36,1.00783262318927
2021-01-08T11:00:00Z,351,35.720217,86,2.40760015539659
2021-01-08T12:00:00Z,352,35.821984,80,2.23326547183986
2021-01-08T13:00:00Z,351,35.720217,64,1.79170244122537
2021-01-08T14:00:00Z,351,35.720217,79,2.21163270088757
2021-01-08T15:00:00Z,351,35.720217,88,2.46359085668489
2021-01-08T16:00:00Z,351,35.720217,57,1.59573498671635
2021-01-08T17:00:00Z,176,17.910992,55,3.07074002377981
2021-01-08T18:00:00Z,350,35.61845,45,1.26339018121227
2021-01-08T19:00:00Z,352,35.821984,29,0.80955873354195
2021-01-08T20:00:00Z,352,35.821984,64,1.78661237747189
2021-01-08T21:00:00Z,350,35.61845,20,0.561506747205451
2021-01-08T22:00:00Z,351,35.720217,36,1.00783262318927
2021-01-08T23:00:00Z,176,17.910992,10,0.558316367959966
2021-01-09T00:00:00Z,350,35.61845,52,1.45991754273417
2021-01-09T01:00:00Z,351,35.720217,23,0.643893064815368
2021-01-09T02:00:00Z,350,35.61845,27,0.758034108727359
2021-01-09T03:00:00Z,351,35.720217,26,0.727879116747807
2021-01-09T04:00:00Z,352,35.821984,47,1.31204346470592
2021-01-09T05:00:00Z,351,35.720217,23,0.643893064815368
2021-01-09T06:00:00Z,351,35.720217,19,0.531911662238782
2021-01-09T07:00:00Z,351,35.720217,37,1.03582797383342
2021-01-09T08:00:00Z,351,35.720217,43,1.2038000776983
2021-01-09T09:00:00Z,351,35.720217,40,1.11981402576586
2021-01-09T10:00:00Z,350,35.61845,57,1.60029422953554
2021-01-09T11:00:00Z,350,35.61845,48,1.34761619329308
2021-01-09T12:00:00Z,351,35.720217,44,1.23179542834244
2021-01-09T13:00:00Z,351,35.720217,37,1.03582797383342
2021-01-09T14:00:00Z,351,35.720217,72,2.01566524637854
2021-01-09T15:00:00Z,351,35.720217,62,1.73571173993708
2021-01-09T16:00:00Z,351,35.720217,93,2.60356760990562
2021-01-09T17:00:00Z,351,35.720217,40,1.11981402576586
2021-01-09T18:00:00Z,352,35.821984,46,1.28412764630792
2021-01-09T19:00:00Z,351,35.720217,51,1.42776288285147
2021-01-09T20:00:00Z,351,35.720217,39,1.09181867512171
2021-01-09T21:00:00Z,351,35.720217,35,0.979837272545125
2021-01-09T22:00:00Z,351,35.720217,19,0.531911662238782
2021-01-09T23:00:00Z,351,35.720217,28,0.7838698180361
2021-01-10T00:00:00Z,351,35.720217,35,0.979837272545125
2021-01-10T01:00:00Z,351,35.720217,31,0.867855869968539
2021-01-10T02:00:00Z,351,35.720217,33,0.923846571256832
2021-01-10T03:00:00Z,351,35.720217,44,1.23179542834244
2021-01-10T04:00:00Z,351,35.720217,43,1.2038000776983
2021-01-10T05:00:00Z,351,35.720217,50,1.39976753220732
2021-01-10T06:00:00Z,351,35.720217,57,1.59573498671635
2021-01-10T07:00:00Z,350,35.61845,35,0.98263680760954
2021-01-10T08:00:00Z,351,35.720217,26,0.727879116747807
2021-01-10T09:00:00Z,351,35.720217,46,1.28778612963074
2021-01-10T10:00:00Z,351,35.720217,53,1.48375358413976
2021-01-10T11:00:00Z,351,35.720217,56,1.5677396360722
2021-01-10T12:00:00Z,351,35.720217,55,1.53974428542805
2021-01-10T13:00:00Z,352,35.821984,35,0.97705364392994
2021-01-10T14:00:00Z,352,35.821984,36,1.00496946232794
2021-01-10T15:00:00Z,351,35.720217,62,1.73571173993708
2021-01-10T16:00:00Z,351,35.720217,27,0.755874467391953
2021-01-10T17:00:00Z,350,35.61845,72,2.02142428993962
2021-01-10T18:00:00Z,351,35.720217,55,1.53974428542805
2021-01-10T19:00:00Z,351,35.720217,47,1.31578148027488
2021-01-10T20:00:00Z,351,35.720217,48,1.34377683091903
2021-01-10T21:00:00Z,351,35.720217,58,1.62373033736049
2021-01-10T22:00:00Z,351,35.720217,50,1.39976753220732
2021-01-10T23:00:00Z,351,35.720217,51,1.42776288285147
2021-01-11T00:00:00Z,351,35.720217,64,1.79170244122537
2021-01-11T01:00:00Z,351,35.720217,34,0.951841921900978
2021-01-11T02:00:00Z,351,35.720217,33,0.923846571256832
2021-01-11T03:00:00Z,351,35.720217,56,1.5677396360722
2021-01-11T04:00:00Z,351,35.720217,33,0.923846571256832
2021-01-11T05:00:00Z,350,35.61845,54,1.51606821745472
2021-01-11T06:00:00Z,351,35.720217,47,1.31578148027488
2021-01-11T07:00:00Z,351,35.720217,67,1.87568849315781
2021-01-11T08:00:00Z,351,35.720217,43,1.2038000776983
2021-01-11T09:00:00Z,351,35.720217,48,1.34377683091903
2021-01-11T10:00:00Z,351,35.720217,32,0.895851220612686
2021-01-11T11:00:00Z,351,35.720217,58,1.62373033736049
2021-01-11T12:00:00Z,351,35.720217,61,1.70771638929293
2021-01-11T13:00:00Z,351,35.720217,57,1.59573498671635
2021-01-11T14:00:00Z,350,35.61845,59,1.65644490425608
2021-01-11T15:00:00Z,351,35.720217,46,1.28778612963074
2021-01-11T16:00:00Z,351,35.720217,83,2.32361410346415
2021-01-11T17:00:00Z,351,35.720217,94,2.63156296054976
2021-01-11T18:00:00Z,351,35.720217,86,2.40760015539659
2021-01-11T19:00:00Z,351,35.720217,90,2.51958155797318
2021-01-11T20:00:00Z,350,35.61845,65,1.82489692841772
2021-01-11T21:00:00Z,351,35.720217,70,1.95967454509025
2021-01-11T22:00:00Z,351,35.720217,73,2.04366059702269
2021-01-11T23:00:00Z,352,35.821984,45,1.25621182790992
2021-01-12T00:00:00Z,175,17.809225,50,2.80753373602726
2021-01-12T01:00:00Z,351,35.720217,51,1.42776288285147
2021-01-12T02:00:00Z,352,35.821984,58,1.6191174670839
2021-01-12T03:00:00Z,350,35.61845,53,1.48799288009445
2021-01-12T04:00:00Z,351,35.720217,36,1.00783262318927
2021-01-12T05:00:00Z,351,35.720217,46,1.28778612963074
2021-01-12T06:00:00Z,351,35.720217,76,2.12764664895513
2021-01-12T07:00:00Z,351,35.720217,52,1.45575823349561
2021-01-12T08:00:00Z,351,35.720217,48,1.34377683091903
2021-01-12T09:00:00Z,351,35.720217,75,2.09965129831098
2021-01-12T10:00:00Z,351,35.720217,76,2.12764664895513
2021-01-12T11:00:00Z,351,35.720217,84,2.3516094541083
2021-01-12T12:00:00Z,351,35.720217,115,3.21946532407684
2021-01-12T13:00:00Z,351,35.720217,67,1.87568849315781
2021-01-12T14:00:00Z,350,35.61845,71,1.99334895257935
2021-01-12T15:00:00Z,351,35.720217,87,2.43559550604074
2021-01-12T16:00:00Z,352,35.821984,111,3.09865584217781
2021-01-12T17:00:00Z,351,35.720217,105,2.93951181763537
2021-01-12T18:00:00Z,351,35.720217,118,3.30345137600928
2021-01-12T19:00:00Z,350,35.61845,107,3.00406109754916
2021-01-12T20:00:00Z,350,35.61845,107,3.00406109754916
2021-01-12T21:00:00Z,175,17.809225,16,0.898410795528722
2021-01-12T22:00:00Z,351,35.720217,56,1.5677396360722
2021-01-12T23:00:00Z,352,35.821984,62,1.73078074067589
2021-01-13T00:00:00Z,350,35.61845,45,1.26339018121227
2021-01-13T01:00:00Z,352,35.821984,49,1.36787510150192
2021-01-13T02:00:00Z,350,35.61845,37,1.03878748233008
2021-01-13T03:00:00Z,351,35.720217,39,1.09181867512171
2021-01-13T04:00:00Z,351,35.720217,42,1.17580472705415
2021-01-13T05:00:00Z,350,35.61845,47,1.31954085593281
2021-01-13T06:00:00Z,352,35.821984,71,1.98202310625788
2021-01-13T07:00:00Z,351,35.720217,57,1.59573498671635
2021-01-13T08:00:00Z,352,35.821984,54,1.50745419349191
2021-01-13T09:00:00Z,350,35.61845,42,1.17916416913145
2021-01-13T10:00:00Z,350,35.61845,69,1.93719827785881
2021-01-13T11:00:00Z,352,35.821984,75,2.09368637984987
2021-01-13T12:00:00Z,350,35.61845,67,1.88104760313826
2021-01-13T13:00:00Z,351,35.720217,112,3.1354792721444
2021-01-13T14:00:00Z,351,35.720217,77,2.15564199959927
2021-01-13T15:00:00Z,350,35.61845,113,3.1725131217108
2021-01-13T16:00:00Z,351,35.720217,92,2.57557225926147
2021-01-13T17:00:00Z,350,35.61845,49,1.37569153065336
2021-01-13T18:00:00Z,351,35.720217,42,1.17580472705415
2021-01-13T19:00:00Z,350,35.61845,27,0.758034108727359
2021-01-13T20:00:00Z,351,35.720217,81,2.26762340217586
2021-01-13T21:00:00Z,351,35.720217,80,2.23962805153171
2021-01-13T22:00:00Z,351,35.720217,72,2.01566524637854
2021-01-13T23:00:00Z,351,35.720217,45,1.25979077898659
2021-01-14T00:00:00Z,351,35.720217,54,1.51174893478391
2021-01-14T01:00:00Z,351,35.720217,55,1.53974428542805
2021-01-14T02:00:00Z,351,35.720217,31,0.867855869968539
2021-01-14T03:00:00Z,352,35.821984,53,1.47953837509391
2021-01-14T04:00:00Z,351,35.720217,49,1.37177218156317
2021-01-14T05:00:00Z,351,35.720217,41,1.14780937641
2021-01-14T06:00:00Z,350,35.61845,59,1.65644490425608
2021-01-14T07:00:00Z,352,35.821984,86,2.40076038222785
2021-01-14T08:00:00Z,350,35.61845,67,1.88104760313826
2021-01-14T09:00:00Z,350,35.61845,50,1.40376686801363
2021-01-14T10:00:00Z,352,35.821984,56,1.5632858302879
2021-01-14T11:00:00Z,351,35.720217,54,1.51174893478391
2021-01-14T12:00:00Z,351,35.720217,60,1.67972103864879
2021-01-14T13:00:00Z,351,35.720217,87,2.43559550604074
2021-01-14T14:00:00Z,351,35.720217,41,1.14780937641
2021-01-14T15:00:00Z,351,35.720217,82,2.29561875282001
2021-01-14T16:00:00Z,351,35.720217,53,1.48375358413976
2021-01-14T17:00:00Z,351,35.720217,79,2.21163270088757
2021-01-14T18:00:00Z,350,35.61845,52,1.45991754273417
2021-01-14T19:00:00Z,351,35.720217,51,1.42776288285147
2021-01-14T20:00:00Z,176,17.910992,60,3.34989820775979
2021-01-14T21:00:00Z,350,35.61845,58,1.62836956689581
2021-01-14T22:00:00Z,350,35.61845,73,2.0494996272999
2021-01-14T23:00:00Z,351,35.720217,56,1.5677396360722
2021-01-15T00:00:00Z,351,35.720217,46,1.28778612963074
2021-01-15T01:00:00Z,350,35.61845,57,1.60029422953554
2021-01-15T02:00:00Z,351,35.720217,76,2.12764664895513
2021-01-15T03:00:00Z,351,35.720217,51,1.42776288285147
2021-01-15T04:00:00Z,351,35.720217,50,1.39976753220732
2021-01-15T05:00:00Z,350,35.61845,56,1.57221889217526
2021-01-15T06:00:00Z,351,35.720217,41,1.14780937641
2021-01-15T07:00:00Z,176,17.910992,22,1.22829600951192
2021-01-15T08:00:00Z,351,35.720217,53,1.48375358413976
2021-01-15T09:00:00Z,352,35.821984,52,1.45162255669591
2021-01-15T10:00:00Z,351,35.720217,49,1.37177218156317
2021-01-15T11:00:00Z,350,35.61845,24,0.673808096646541
2021-01-15T12:00:00Z,350,35.61845,45,1.26339018121227
2021-01-15T13:00:00Z,351,35.720217,89,2.49158620732903
2021-01-15T14:00:00Z,350,35.61845,69,1.93719827785881
2021-01-15T15:00:00Z,351,35.720217,62,1.73571173993708
2021-01-15T16:00:00Z,351,35.720217,47,1.31578148027488
2021-01-15T17:00:00Z,351,35.720217,64,1.79170244122537
2021-01-15T18:00:00Z,352,35.821984,51,1.42370673829791
2021-01-15T19:00:00Z,352,35.821984,33,0.921222007133943
2021-01-15T20:00:00Z,351,35.720217,33,0.923846571256832
2021-01-15T21:00:00Z,353,35.923751,33,0.918612313062742
2021-01-15T22:00:00Z,350,35.61845,29,0.814184783447904
2021-01-15T23:00:00Z,351,35.720217,53,1.48375358413976
2021-01-16T00:00:00Z,350,35.61845,45,1.26339018121227
2021-01-16T01:00:00Z,350,35.61845,59,1.65644490425608
2021-01-16T02:00:00Z,352,35.821984,50,1.39579091989991
2021-01-16T03:00:00Z,351,35.720217,63,1.76370709058122
2021-01-16T04:00:00Z,351,35.720217,64,1.79170244122537
2021-01-16T05:00:00Z,352,35.821984,35,0.97705364392994
2021-01-16T06:00:00Z,350,35.61845,33,0.926486132888994
2021-01-16T07:00:00Z,351,35.720217,36,1.00783262318927
2021-01-16T08:00:00Z,351,35.720217,26,0.727879116747807
2021-01-16T09:00:00Z,350,35.61845,33,0.926486132888994
2021-01-16T10:00:00Z,351,35.720217,67,1.87568849315781
2021-01-16T11:00:00Z,351,35.720217,44,1.23179542834244
2021-01-16T12:00:00Z,350,35.61845,58,1.62836956689581
2021-01-16T13:00:00Z,351,35.720217,51,1.42776288285147
2021-01-16T14:00:00Z,350,35.61845,59,1.65644490425608
2021-01-16T15:00:00Z,350,35.61845,66,1.85297226577799
2021-01-16T16:00:00Z,351,35.720217,64,1.79170244122537
2021-01-16T17:00:00Z,351,35.720217,52,1.45575823349561
2021-01-16T18:00:00Z,350,35.61845,65,1.82489692841772
2021-01-16T19:00:00Z,352,35.821984,36,1.00496946232794
2021-01-16T20:00:00Z,350,35.61845,30,0.842260120808177
2021-01-16T21:00:00Z,351,35.720217,56,1.5677396360722
2021-01-16T22:00:00Z,352,35.821984,47,1.31204346470592
2021-01-16T23:00:00Z,351,35.720217,65,1.81969779186952
2021-01-17T00:00:00Z,350,35.61845,41,1.15108883177118
2021-01-17T01:00:00Z,351,35.720217,47,1.31578148027488
2021-01-17T02:00:00Z,351,35.720217,49,1.37177218156317
2021-01-17T03:00:00Z,351,35.720217,46,1.28778612963074
2021-01-17T04:00:00Z,352,35.821984,50,1.39579091989991
2021-01-17T05:00:00Z,350,35.61845,29,0.814184783447904
2021-01-17T06:00:00Z,351,35.720217,33,0.923846571256832
2021-01-17T07:00:00Z,352,35.821984,58,1.6191174670839
2021-01-17T08:00:00Z,350,35.61845,35,0.98263680760954
2021-01-17T09:00:00Z,351,35.720217,51,1.42776288285147
2021-01-17T10:00:00Z,350,35.61845,31,0.870335458168449
2021-01-17T11:00:00Z,351,35.720217,39,1.09181867512171
2021-01-17T12:00:00Z,351,35.720217,72,2.01566524637854
2021-01-17T13:00:00Z,351,35.720217,34,0.951841921900978
2021-01-17T14:00:00Z,351,35.720217,70,1.95967454509025
2021-01-17T15:00:00Z,352,35.821984,72,2.00993892465588
